title,count
PHYSCN NETWORK DEV SPEC 4,25
CARPENTER LOCKSMITH,26
TCHL PROJECT MGR 1,26
THEATER PROD SPEC 3,26
PAT CARE DIALYSIS TCHN 1,26
BUS DEV HC PROFL 5,26
ACCESS REPR,26
ASSOC PROF OF CLIN-SFT-VM,26
ACT PROF-AY-LAW,26
DIR,26
RESID PHYS/SUBSPEC 4-8/REP-OV,26
MED LAB TCHN,26
FINANCIAL AID OFCR 4 SV,26
SALES SPEC 3,26
VICE PROVOST,26
SKLD CRAFTS TRADES MGR 1,26
RECR PRG LEADER 2 BYA,26
LIFT TEAM TCHN 2,26
RSCH CMPLNC MGR 1,26
BIOINFORMATICS PROGR 4,26
FINANCIAL ANL SUPV 1,26
DIRECTOR,26
STDT LIFE DEV MGR 2,26
ADJ INSTR-HCOMP,26
PRE-SIX YR APPT-TEMP SUPP-1/10,27
CAREER SVC SUPV 2,27
ATH TRAINER 3,27
HOME HEALTH NURSE 2,27
EEG TCHNO,27
ANESTHESIA TCHN 3,27
STDT DISABILITY SPEC 2,27
ATH PROFL 1 BYA,27
RECR PRG LEADER 2,27
ACAD PERSONNEL ANL 2,27
ELEVATOR MECH,27
RSCH GNT PRG OFCR 4 RP,27
LAB MECHN SR,28
ADMISSIONS RECRMT SPEC 1,28
STOREKEEPER PD,28
AGRICULTURAL TCHN SR,28
PHARMACY SUPV 1,28
ASST SPECIALIST COOP EXT,28
SPEECH PATHOLOGIST 2,28
CLIN APPL TRAINER 2,28
ORTHOPEDIC TCHN SR,28
REG DIETETIC TCHN,28
SKLD CRAFTS TRADES SUPV 1,28
STOREKEEPING SUPV 1,28
STUDENT RESEARCH ASSISTANT III,28
PROF OF CLIN-SFT-VM,28
AMBUL CARE ADMSTN CRD 4 CX,28
HIGH VOLT ELECTRN,28
TRANSPLANT CRD 1,29
EHS MGR 2,29
IT SCRTY MGR 1,29
DENTAL AST,29
PROJ SCIENTIST-FY-B/E/E,29
PROF OF TEACH-AY-LAW,29
MED CTR PARKING AST,29
FOOD SVC WORKER PD,29
LABOR REL REPR 3,29
ASSOC RES-FY-B/E/E,29
HR AST 3,29
PLNG SPEC 5,29
DIETITIAN 1 EX,29
POLICE LIEUTENANT MGR 1,29
PAT ACCESS SVC MGR 1,29
FINANCIAL ANL MGR 3,29
EVENTS SUPV 2,29
CASE MGT HC MGR 1,29
SURVEY RESEARCHER 2,29
SYS INTEGRATION ENGR 4,29
FIELD RESEARCHER 3 RP,29
CASE MGT HC SUPV 2,29
HEALTH SCIENCES ADM 3,29
CATH LAB RADLG TCHNO,29
DIRECTOR I,29
PAT REL PROFL 2 CX,29
PHYS THER 1 NEX,30
CAREER SVC SPEC 4,30
FOOD SVC MGR 2,30
TRUCK DRIVER,30
CLIN RSCH ANL 4,30
TCHL PROJECT MGT PROFL 5,30
PAT BILL AND COLL MGR 1,30
STDT ACAD ADVISOR 1,30
ACAD PERSONNEL ANL 4,30
CMTY EDUC SUPV 2,30
MED STF SVC SPEC 4,30
EHS TCHN PRN,30
SPECIALIST NEX,30
NEURO TCHNO,30
ASSOC PROJ SCIENTIST-FY-B/E/E,30
MED STF SVC SPEC 2,30
EHS TCHN SR,30
ADMITTING WORKER PRN PD,30
ATH PROFL 3,30
HOSP LAB TCHN 2 PD,31
RET CUSTOMER SVC REPR 2,31
CLIN DOC SPEC 3 HX,31
PHYSCN AST PD,31
SURVEY WORKER,31
BUS TCHL SUPP SUPV 1,31
AUTO TCHN,31
BAKER,31
SYS ADMSTN MGR 1,31
INFECTION PREVENTION CRD 4 HX,31
PHYS THER PD,31
DEV TCHN 3,31
IP OFCR 4,31
STDT ACAD SUPV 2,31
DECISION SUPP SPEC 3,31
EXEC ADVISOR 3,31
EHS SUPV 2,31
PROFESSOR OF LAW,31
SOCIAL WORK ASC AST,31
BIOINFORMATICS PROGR 3,32
FINANCIAL SVC ANL 1 CX,32
QLTY IMPV HC SPEC 4,32
PROCTOR SR,32
FAC PROJECT MGT SPEC 3 HC,32
ACADEMIC ADMINISTRATOR V,32
RSCH AND DEV ENGR 4,32
MED RCDS TCHN AST,32
BIOINFORMATICS PROGR 1,32
COMM MGR 2,32
LAB MECHN PRN,32
ASST LIBRARIAN-POTNTL CAREER,32
RADLG SVC MGR 1,32
ASSOC SPECIALIST NEX,32
CYTOGENETIC TCHNO 2,32
IRRIGATION MECH,32
ASSOC SPECIALIST COOP EXT,33
AGRICULTURAL TCHN,33
ASST PROJ SCIENTIST-FY NEX,33
ATH PROFL 1,33
CLIN APPLICATIONS PROFL 2,33
APPLICATIONS PROGR 1,33
RSCH ADM 1 CX,33
PHARMACY MGR 2,33
RECR PRG LEADER 4,33
COMM AND NETWORK TCHL MGR 1,33
RSCH GNT PRG OFCR 3 RP,33
FAC MGR 2,33
STDT ADVISOR MGR 1,33
ASST AGRON AES-AY,33
OCCUPATIONAL THER 1 PD,33
ACAD ACHIEVEMENT CNSLR 3,33
CLIN APPLICATIONS SUPV 2,33
TCHL PROJECT MGT PROFL 2,34
ADMIN AST 3,34
ANL 3,34
MRI TCHNO PRN,34
ACAD PRG MGT OFCR 5 RP,34
FAC PROJECT MGR 2,34
ACADEMIC ADMINISTRATOR IV,34
AGRICULTURAL TCHN PRN,34
LANDSCAPE GROUNDS SUPV 1,34
SPECIALIST NON REP,34
INDUSTRY ALLNS SPEC 3 SV,34
PAT NAVGTR NON-CLIN 4 CX,34
ELECTR TCHN SR,34
DOSIMETRIST SR,34
SOCIAL WORKER 2,34
PROF OF TEACH-AY-B/E/E,35
PROCTOR,35
ETHICS AND CMPLNC PROFL 5,35
CTRL SVC TCHN 1 PD,35
TCHN AST,35
LECT-AY-1/10-CONTINUING,35
TEACHER-SPEC PROG-CONTINUING,35
BEH HEALTH CNSLNG SUPV 2,35
EDUCATOR 3 BYA,35
HEALTH TCHN 3,35
REFRIGERATION MECH,35
ACUPUNCTURIST 3 HX,35
MED INTERPRETER 1,35
DATA SYS ANL 5,35
MATERIALS MGT HC SUPV 1,35
INFO SYS ANL 5,35
CLIN PROFL SVC MGR 4,35
ASSOC COOP EXT ADVISOR,35
MED CTR STOREKEEPER LD,36
CARDIOVASCULAR TCHN,36
LABOR REL REPR 5,36
PSYCHOLOGIST 1,36
EXEC CHEF 4,36
CLIN APPLICATIONS MGR 2,36
ACCOUNTING MGR 1,36
RSCH CMPLNC ANL 4,36
LIBRARY SUPV 1,36
NURSE PRACT SUPV 2,36
ADJ PROF-AY-B/E/E,36
ADMIN CARE PARTNER,36
PROSPECT DEV SPEC 3,36
OCCUPATIONAL THER 3 NEX,36
NON-PHYS CLIN TRAIN-GENL CAMP,36
FINANCIAL SVC ANL 4 CX,36
COMM AND NETWORK TCHL ANL 5 TX,37
FUNDRAISING MGR 3,37
SPC STDT BYA,37
QA RELEASE MGT ANL 4,37
MED OFC SVC CRD LD 3,37
QA RELEASE MGT ANL 3,37
QLTY IMPV HC SPEC 3 HX,37
MARKETING MGR 1,37
COMM SUPV 2,37
CASE MGR SR,37
FARM LABORER,38
GSR-TUIT & FEE REM-UCSD-GRP G,38
STDT RSDNC HALLS LD BYA,38
BEH HEALTH CNSLNG MGR 1,38
REHAB SVC SPEC 4 HX,38
MED CTR COOK SR,38
GARDENER GROUNDSKEEPER,38
PAT BILLER 2,38
TEACHG ASST-NON GSHIP,38
CURRICULUM PLNR 3 SV,39
ALUMNI EXTERNAL REL SPEC 5,39
OPHTHALMIC TCHN 2,39
EXEC ADVISOR MGR 1,39
INFECTION PREVENTION CRD 1 HX,39
CMTY HEALTH OUTR PROFL 3,39
SYS ADMSTN SUPV 2,39
CHIEF RESID PHYS-REP,39
PAT TRANSPORT TCHN 1,39
MAIL PROCESSOR,39
TCHN PRN,39
ASST RES-FY-B/E/E,39
EXEC ADVISOR MGR 3,39
BENEFITS ANL 4,39
INFECTION PREVENTION CRD 1,40
RECR SUPV 1,40
GSR-FELLOW-NO REM,40
RESP CARE SPEC 4,40
PRODUCER DIR SR,40
SPEECH PATHOLOGIST SR EX,40
CLIN INFORMATICS SPEC 5,40
ADMITTING WORKER PD,40
RSCH CMPLNC ANL 3,40
PLNG SPEC 4,40
ENTERPRISE RISK MGT ANL 3,40
CERT PHLEBOTOMY TCHN 2 PD,40
DATABASE ADM 3,40
MEDIA COMM SPEC 4,40
TRANSPLANT CRD 3,41
REGL AND CMPLNC HC SPEC 3,41
GEFFEN K-12 INSTRUCTOR-AY,41
LAB PROCESSING SUPV 2,41
BLDG MAINT WORKER LD,41
RECORDS ANL 2 CX,41
OCCUPATIONAL THER 2 EX,41
ANESTHESIA TCHN,41
SPIRITUAL CARE HC SPEC 2 HX,41
AUDIT PROFL 4,41
USER EXP DESIGNER 3 TX,42
HEALTH PROFNS EDUC MGR 1,42
IP OFCR 2,42
NURSE SVC MGR 3,42
SPEECH PATHOLOGIST SR NEX,42
LINEN SVC WORKER,42
STDT ACAD ADVISOR 3,42
HEALTH TCHN 2,42
DATA SYS MGR 1,42
ACAD HR ANL 1,42
VIS ASSOC PROF,42
HEALTH SCIENCES ADM 2,42
LIBRARY AST 2,42
EMPLOYEE SVC ASC 2,42
POLYSOMNOGRAPHY TCHNO SR,43
LAB AST 4,43
TELEMETRY TCHN PD,43
STUDENT RESEARCH ASSISTANT II,43
COMPENSATION ANL 4,43
OCCUPATIONAL THER 3 EX,43
ASSOC DEAN,43
CONTRACT ADM 2,43
CUSTODIAL HC SUPV 2 NEX,43
ACADEMIC ADMINISTRATOR VI,43
FOOD SVC MGR AST,43
INFO SYS MGR 3,43
TELEVISION TCHN,43
LAB HELPER,43
STDT HEALTH PHYSCN 5,43
CLIN LAB MGR 1,44
FINANCIAL SVC MGR 1,44
LIBRARY SUPV 2,44
ELECTROCARDIOGRAPH TCHN SR,44
ANESTHETIST NURSE,44
REVENUE CYCLE HC MGR 1,44
HISTO TCHNO 1,44
GSR-TRAINEE-NO REM,44
OPS ROOM AST 1,45
EHS MGR 1,45
COMPENSATION ANL 3,45
ADMISSIONS RECRMT SPEC 4 SV,45
ASSOC AGRON AES-AY,45
ADMISSIONS RECRMT SPEC 4,45
ACAD HR SUPV 2,45
FINANCIAL SVC ANL 4,45
STDT LIFE DEV SPEC 1,45
STDT INTERN NON UC,45
K TO 14 ACAD PREP SPEC 1,45
ADMIN MGR 4,45
ACAD PRG MGR 2,46
CLIN APPL TRAINER 4,46
MED CTR CUSTODIAN LD,46
PARKING OPS ENFORCEMENT SUPV 1,46
HISTO TCHNO 3,46
PAT NAVGTR NON-CLIN 3 CX,46
STERILE PROCESSING TCHN 2 PD,46
STDT RSDNC HALLS BYA,46
LW&R INTRUCTOR I,46
HEALTH PROFNS EDUC SPEC 4,46
CAREER SVC SPEC 2,46
INSTRUCTIONAL DESIGNER 2,47
FAC PROJECT MGT SPEC 2,47
CARE SUPV 2,47
ASST ADJ PROF-FY,47
GROUNDSKEEPER LD,47
RECR SUPV 2,47
RES-FY-NON REP,47
EXEC ADVISOR MGR 2,47
QA CHEF 3,48
PAT ACCESS SVC SUPV 2,48
STEAMFITTER,48
COMM AND NETWORK TCHL ANL 2 TX,48
ACAD PRG MGT OFCR 5,48
ADMISSIONS RECRMT MGR 1,48
FAC MGT SPEC 4 CX,48
MUSICIAN 3,48
CMTY EDUC SPEC 4,48
LEAVE OF ABSENCE SPEC 3,48
CUSTODIAL HC SUPV 1 EX,48
IT SCRTY ANL 5,48
GROUNDS EQUIP OPR,48
CLERK,48
RECR PRG LEADER 3,49
AMBUL CARE ADMSTN MGR 3,49
CLIN RSCH MGR 1,49
ASSOC LIBRARIAN-POTNTL CAREER,49
PAT BILL AND COLL SUPV 2,49
STDT DISABILITY SPEC 3 SV,49
BIOMED EQUIP TCHN 3,49
ECHOCARDIOGRAPHIC TCHN SR,49
MUSEUM SCI AST,49
ACAD PRG MGT SUPV 2,49
CTRL STERILE SUPV 1,50
PAT NAVGTR CLIN 4 HX,50
FAC PROJECT MGT SPEC 5,50
VIS ASST PROJ SCIENTIST,50
STDT ACAD SPEC 2,50
STDT ADVISOR SUPV 2,50
PLNG SPEC 3,50
CLIN LAB SCI SPEC PD,50
ACCESS REPR PD,50
ENTERPRISE RISK MGT ANL 4,50
FAC PROJECT MGT SPEC 4 HC,50
ANESTHETIST NURSE SR EX,50
PROCUREMENT ANL 4,50
ANL 1,50
MED CTR COOK PD,51
PHYS PLT MECH,51
STERILE PROCESSING TCHN 4,51
CLIN NURSE OR ADV PRACT SPEC 5,51
AMBUL CARE PAT SUPV 1,51
PUBL EDUC SPEC 1,51
PAT CARE TCHN,51
OPHTHALMIC TCHN 1,51
INDUSTRY ALLNS SPEC 4,51
EVENTS SPEC 1,52
CLIN SOCIAL WORKER 1 EX CEH,52
LOCKSMITH,52
ADMISSIONS RECRMT SPEC 3,52
CWSP-ON CAMPUS,52
STORES WORKER,52
CURRICULUM PLNR 2,52
THEATER PROD SPEC 2,52
BIOINFORMATICS PROGR 4 RP,52
EHS SPEC 3,53
RSCH DATA ANL 4,53
SPECIALIST COOP EXT,53
ANESTHETIST NURSE SR PD,53
K-12 INSTRUCTOR-AY,53
ASSOC ADJ PROF-AY,53
MED CTR FOOD SVC WORKER SR PD,53
MATERIALS MGT HC SPEC 3,53
ADMISSIONS RECRMT SUPV 2,53
INTERN-CLIN PSYCH-GEN CAMP NEX,53
HEALTH PROFNS EDUC SPEC 4 CX,54
GI ENDOSCOPY TCHN 3,54
CLIN INFORMATICS SPEC 3,54
BUS SYS ANL MGR 1,54
FAC WORKER,54
CT TCHNO PD,54
SYS INTEGRATION ENGR 4 TX,54
SCENE TCHN SR,54
GENETIC CNSLR 3 EX,55
SYS ADM 5,55
BEH HEALTH PSYCHTRC PROFL 2 HX,55
K TO 14 ACAD PREP SPEC 4,55
MED INTERPRETER 2,55
APPLICATIONS PROGM MGR 1,55
SUPV TEACHER ED-AY,55
ASSOC ADJ PROF-FY,55
FOOD SVC WORKER SR PD,56
PHYS THER AST 2,56
ACAD PERSONNEL ANL 3,56
SYS OPR,56
IP OFCR 3,56
SOCIAL WORK HC SUPV 2,56
RESID PHYS/SUBSPEC/T32/REP,56
STRAT SOURCING PROFL 4,56
DIETETIC AST,56
PAT SPECIALTY SVC TCHN,57
AUDIOLOGIST SR EX,57
CLIN SOCIAL WORKER 2 CEH,57
POST DDS I-VI/REP,57
STDT LIFE DEV SPEC 4,57
ELECTR TCHN PRN,57
FUNDRAISER 1 NEX,57
PHYS PLT LABORER GARDENER B,57
BUS INTEL SPEC 2,57
RADLG TCHNO SR PD,57
HEALTH PROFNS EDUC SUPV 2,58
SPEECH PATHOLOGIST PD,58
QLTY IMPV HC SPEC 3,58
CLIN LIC SOCIAL WORKER PD,58
LIBRARIAN-CAREER NON REP,58
HOSP LAB TCHN 4,58
ADJ PROF-FY,58
TEMPORARY HELP,58
CMPTL & DATA SCI RSH SPEC 3 RP,58
REVENUE CYCLE HC ANL 4,58
ACAD ACHIEVEMENT CNSLR 2,58
RECR PRG INSTR 1,59
STDT HEALTH PHYSCN 4,59
HEALTH EDUCATOR 3 SV,59
RESID PHYS I/REP-OV,59
INSTRUCTIONAL DESIGNER 4,59
COOP EXT ADVISOR,59
AGRON AES-AY,59
APPLICATIONS PROGR 5,59
REGL AND CMPLNC HC SPEC 4,59
PAT TRANSPORT TCHN 2 PD,59
PROJECT POLICY ANL SUPV 2,59
REGISTRAR SPEC 3 SV,59
MED CTR FOOD SVC WORKER,60
PROJECT POLICY ANL MGR 1,60
CUSTODIAL SUPV 2,60
DIETITIAN PD,60
RSCH CMPLNC ANL 4 RP,60
MAMMOGRAPHY TCHNO,60
BLANK AST 3 PD,61
COGEN OPR,61
DECISION SUPP SPEC 4,61
OPTOMETRIST 3 HX,61
TCHN VMTH,61
HR MGR 1,61
RAD THER TCHNO,61
REGISTRAR SPEC 2,61
BUS SYS ANL SUPV 2,61
MED CTR STOREKEEPER SR,61
CAREER SVC SPEC 3,61
STUDENT (MISCELLANEOUS),61
LECT IN SUMMER SESSION,62
IT ARCHITECT 4,62
BUS SYS ANL 5,62
CLIN APPLICATIONS PROFL 5,62
CHILD DEV CTR TEACHER 2 LD,62
EMPLOYEE REL REPR 4,62
ARTIST SR,63
ULTRASOUND TCHNO PD,63
PGY2 SPEC POST PHARMD TRAINEE,63
MAIL PROCESSOR SR,63
REG DENTAL AST,64
RECR PRG INSTR 3,64
FUNDRAISER 2 NEX,64
NUC MED TCHNO SR,64
CONTRACT ADM 3,64
LABOR REL REPR 4,64
PHARMACY TCHN 1 PD,64
BEH HEALTH PSYCHIATRIC SUPV 2,64
FOOD SVC HC SUPV 1,65
PUBLICATIONS PROD SPEC 2,65
ULTRASOUND TCHNO SR PD,66
CMPTL & DATA SCI RSH SPEC 4 RP,66
MEDIA COMM SPEC 2,66
BEH HEALTH PSYCHTRC PROFL 4 HX,66
REHAB SVC SUPV 2,66
STDT SVC ADVISOR 4,66
AGRON AES,66
PHYS THER 1 PD,66
STDT LIFE DEV MGR 1,67
RSDT ADVISOR 2,67
PROF-SFT-VM,67
INSTITUTIONAL RSCH ANL 4,67
EMERGENCY TRAUMA TCHN PD,67
RESID PHYS I/REP-CMTY,67
FOOD SVC WORKER PRN,67
DATABASE ADM 4,67
PUBLICATIONS PROD SPEC 3,68
CONTRACTS AND GRANTS MGR 1,68
BIOINFORMATICS PROGR 2,68
INSTITUTIONAL RSCH ANL 3,68
PHYS THER 2 EX,68
AMBUL CARE PAT MGR 2,68
CONTRACT ADM 4,68
HS ASSOC CLIN PROF-FY,69
RESP CARE SUPV 2,69
VISUAL COMM SPEC 4,69
RESID PHYS/SUBSPEC 4-8/REP-FNO,69
PAT RCDS ABSTRACTOR 2,69
GI ENDOSCOPY TCHN 1,69
PROJECT POLICY ANL 5 RP,69
FOOD SVC MGR 1,69
REVENUE CYCLE HC SUPV 2,69
TRAINER 2,69
PAT ESCORT,69
CTRL SVC TCHN 2,70
IT ARCHITECT 5,70
SCENE TCHN,70
HOSP AST 1 PD,70
FUNDRAISING MGR 2,71
ASST PROF OF TEACH-AY-B/E/E,71
EMPLOYMENT REPR 4,71
PHARMACIST 2 PD,71
BIOMED EQUIP TCHN 2,71
MRI TCHNO PD,71
CLIN APPLICATIONS MGR 1,71
BUS TCHL SUPP SUPV 2,71
ASSOC LIBRARIAN -CAREER STATUS,71
CLIN RSCH ANL 4 RP,72
PROJECT POLICY ANL 5,72
FAC SUPV 1,72
STOREKEEPER,72
SCRTY SUPV 1 HC,72
ASSOC PROF OF TEACH-AY-B/E/E,72
ACAD HR ANL 4,73
CARE SUPV 1,73
STDT SVC ADVISOR 1,73
NURSE AID SR PD,73
STDT ACAD SPEC 3 SV,73
PAYROLL ANL 3,73
PRE-SIX YR APPT-TEMP SUPP-1/9,73
DIETITIAN SR,73
BLDG MAINT WORKER,74
STDT 2 NON UC,74
FINANCIAL SVC SUPV 1,74
STDT LIFE DEV SPEC 4 SV,74
RECALL NON-FACULTY ACAD NEX,74
NON-PHYS CLIN TRAIN NEX,74
AMBUL CARE ADMSTN MGR 2,74
VETERINARIAN 3,75
ALUMNI EXTERNAL REL SPEC 2,75
PHYSCN SR,75
RAD THER TCHNO SR,75
LIFEGUARD,75
FINANCIAL AID OFCR 2,75
CLIN DOC SPEC 4 HX,76
HVAC MECH,76
MUSEUM SCI SR,76
HEALTH TCHN 2 VMTH,76
BEH HEALTH COUNSELOR 3 HX,76
APPLICATIONS PRG SUPV 2,76
PHARMACY MGR 1,76
DATA SYS ANL 2,76
FUNDRAISING MGR 1,77
OCCUPATIONAL THER 2 PD,77
ADJ PROF-AY,78
ORGANIZATIONAL CNSLT 5,78
EDUC TCHL SPEC 3 TX,78
DIGITAL COMM SPEC 4,78
STDT PHARMACY INTERN,78
HISTO TCHNO 2,78
OPS ROOM SUPP AST,78
VOC NURSE PD,78
FAC MGR 1,78
FAC SUPV 2,79
POLICE SERGEANT SUPV 2 SA,79
BEH HEALTH PSYCHTRC PROFL 3 HX,79
GEN ACCOUNTANT 2,79
MARKETING SPEC 4,79
K TO 12 EDUCATOR 3,79
FIELD RESEARCHER 2,80
LIBRARY PROFL 4 CX,80
EVENTS SPEC 4,80
BIOINFORMATICS PROGR 3 RP,80
ACAD PRG MGT OFCR 3,80
HEALTH EDUCATOR 3,81
EHS SPEC 2 NEX RX,81
COMM MGR 1,81
RESID PHYS I/REP-FNO,82
WRITER EDITOR 4,82
BENEFITS ANL 3,82
HS CLIN PROF-FY,82
ADMIN MGR 3,82
PHYS THER 2 PD,82
STDT SVC SUPV 2,82
PHYS THER 3 NEX,83
ETHICS AND CMPLNC PROFL 4,83
BEH HEALTH COUNSELOR 2 HX,84
PUBL SFTY DISPATCHER,84
EMPLOYMENT REPR 2,84
PAT BILL AND COLL REPR 3,84
STDT VOLUNTEER,85
HR SUPV 2,85
LAB RSCH SUPV 2,85
POST DDS I-VI/NON REP,85
GI ENDOSCOPY TCHN 2,85
STDT RSDNC HALLS,85
REVENUE CYCLE HC ANL 1 EX,85
BEH HEALTH COUNSELOR 4 HX,86
AUDIT PROFL 3,86
MED STF SVC SPEC 3,86
FINANCIAL SVC SUPV 2,86
STDT LIFE DEVT SUPV 2,86
STOREKEEPER SR,86
SYS ADM 2 TX,87
GSR-TUIT & FEE REM-UCSD-GRP C,87
RSCH ADM 4,87
POSTDOC-EMPLOYEE NEX,87
TRAINER 4,87
RADLG TCHNO PD,88
PHARMACY SUPV 2,88
CMTY EDUC SPEC 1,88
SURGICAL TCHN PRN,88
COMPUTER RESC SPEC 2,88
FOOD SVC SUPV 2,89
MED AST 2 PD,89
STDT 3 NON UC,89
STDT ACAD ADVISOR 4 SV,89
TRANSPLANT CRD 2,90
AMBUL CARE ADMSTN CRD 3 CX,90
COUNSEL 4,90
CLIN NURSE OR ADV PRACT SPEC 4,90
RESID PHYS II-VIII/REP-OV,90
PAT SUPP SVC SUPV 1,90
HS ASST CLIN PROF-FY,90
ATH PROFL 3 BYA,91
EXEC ADVISOR 5,91
INTERN-CLINICAL PSYCHOLOGY NEX,91
PHYS THER 3 EX,92
IT SCRTY ANL 4,92
CLIN SOCIAL WORKER 2 PD,92
PAT BILL AND COLL SUPV 1,92
MEDIA COMM SPEC 3,92
PARKING REPR SR,93
LVN SUPV 1,93
ATH TRAINER 3 HX,94
BENEFITS ANL 2,94
IT SCRTY ANL 3,95
TEACHG ASST-1/10-NON GSHIP,95
LAB RSCH SUPV 1,95
ASST PROJ SCIENTIST-FY-B/E/E,95
SKLD CRAFTS TRADES SUPV 2,95
HEALTH PROFNS EDUC SPEC 3,95
ASST SPECIALIST NEX,96
ACADEMIC COORD III-FY,96
STDT SVC MGR 1,96
INFO SYS MGR 2,96
MAINT MECH,97
CARPENTER,97
BLANK AST 1 PD,97
OTH POST DDS/REP,97
FINANCIAL ANL MGR 2,97
CMTY EDUC SPEC 3,97
FINANCIAL ANL 5,98
FOOD SVC WORKER LD,98
OPS ROOM AST 2,98
ANESTHESIA TCHN 2,98
ORGANIZATIONAL CNSLT 3,98
ETHICS AND CMPLNC PROFL 3,98
PHARMACIST 5 HX,99
CAREER SVC SPEC 4 SV,100
HOSP LAB TCHN 1 PD,101
FINANCIAL ANL SUPV 2,101
STDT LIFE DEVT SUPV 1,102
SURGICAL TCHN PD,102
VIS PROF,103
ASST COOP EXT ADVISOR,104
NURSE CRD,104
STEAM OPS ENGR,105
RSCH DATA ANL 4 RP,105
EXEC AST 3,106
PAT NAVGTR NON-CLIN 3,106
HR GENERALIST 4,106
REVENUE CYCLE HC ANL 2,106
FINANCIAL SVC ANL 3,107
ACAD ACHIEVEMENT CNSLR 3 SV,107
HEALTH INFO CODER 4,108
MED CTR ENVIR SVC WORKER 1,108
RADLG SVC SUPV 2,109
RESID PHYS II-VIII/REP-CMTY,110
CLIN NURSE EDUC 3,110
DEAN,110
LECT-FY-CONTINUING,110
HEALTH INFO CODER 3,111
INTERVENTNL RADLG TCHNO,112
CAREER SVC SPEC 3 SV,112
ULTRASOUND TCHNO,112
LECT-AY-1/9-CONTINUING,113
MRI TCHNO SR,113
CLIN RSCH SUPV 2,113
FINANCIAL AID OFCR 3 SV,114
CHEF 2,114
ACAD PRG MGR 1,114
INSTRUCTIONAL DESIGNER 3,115
PAT TRANSPORT TCHN 2,115
EXEC ADVISOR 4,115
COMM AND NETWORK TCHL ANL 4 TX,115
CASE MGR NEX,115
GEN ACCOUNTANT 4,116
STDT ACTIVITIES APPT OFFICIAL,116
PROF-FY,116
PERF ARTIST 3,116
MED CTR FOOD SVC WORKER PRN PD,116
STDT LIFE DEV SPEC 3,116
RSCH CMPLNC ANL 2,117
RSCH DATA ANL 1,117
BLANK AST 2 PD,118
CT TCHNO SR,118
SCRTY GUARD SR,118
PGY1 POST PHARMD TRAINEE,118
TCHL PROJECT MGT PROFL 3,118
SOCIAL WORK ASC,120
AMBUL CARE PAT MGR 1,120
ALUMNI EXTERNAL REL SPEC 4,121
GSR-TRAINEE-TUIT REM,121
CERT PHLEBOTOMY TCHN 1 PD,121
STDT SVC ADVISOR 3,122
AUTO EQUIP OPR SR,122
CHILD DEV CTR TEACHER 1,122
STERILE PROCESSING TCHN 1,122
RSCH AND DEV ENGR 1 TX,122
HOSP AST 2 PD,123
EMERGENCY TRAUMA TCHN SR,123
PROCUREMENT ANL 2,124
CONTRACTS AND GRANTS SUPV 2,125
AST PHYSCN,125
RSCH AND DEV ENGR 4 TX,125
CHILD DEV CTR AST,125
MARKETING SPEC 2,125
ACADEMIC ADMINISTRATOR VII,126
HEALTH INFO CODER 2,127
LABORER,127
COMM AND NETWORK TCHL ANL 3 TX,127
INFO SYS SUPV 2,128
PAT CARE AST PD,128
PROF OF TEACH-AY,129
HOSP UNIT SVC CRD PD,129
PAT BILLER 4,129
TCHN SR,129
BLANK AST 4,130
ADJUNCT PROFESSOR,131
PLUMBER,131
INFO SYS ANL 2,131
BUS SYS ANL 2,131
FAC PROJECT MGT SPEC 3,132
CLIN CARE PARTNER,132
BUS INTEL SPEC 4,132
CLIN LIC SOCIAL WORKER,133
MUSEUM SCI,133
RECALL TEACHING,135
BUS INTEL SPEC 3,135
PUBL EDUC SPEC 2,135
VOC NURSE,136
EHS SPEC 4,136
STDT LIFE DEV SPEC 2,136
CLIN NURSE EDUC 4,136
FINANCIAL ANL 3,137
CASE MGR PD,137
HOSP UNIT SVC CRD 2,137
POSTDOC-FELLOW,138
PHARMACY TCHN 2 PD,139
CHILD DEV CTR TEACHER 2,140
ACADEMIC COORD I-FY,141
AMBUL CARE PAT SUPV 2,142
K TO 14 ACAD PREP SPEC 2,143
ASSOC RES-FY,143
OCCUPATIONAL THER 2 NEX,144
ACAD PRG MGT OFCR 4,144
CNSLNG PSYCHOLOGIST 3 HX,144
NON-PHYS CLIN TRAIN,144
MED CTR STOREKEEPER,145
ACAD PRG MGT OFCR 3 RP,145
RESP CARE PRACT TCHN,146
COACH AST 2,147
FAC MGT SPEC 2 CX,149
ALUMNI EXTERNAL REL SPEC 3,150
RADLG TCHNO PRN,151
COOK AST,151
APPLICATIONS PROGR 2,152
RSCH DATA ANL 3,152
ASSOC PROF OF TEACH-AY,154
READER-NON STDNT,154
FAC PROJECT MGT SPEC 4,155
EXEC AST 4,155
K TO 14 ACAD PREP SPEC 3,155
REVENUE CYCLE HC ANL 3,155
PSYCHOLOGIST 2,156
HOSP BLANK AST 4,157
AMBUL CARE ADMSTN CRD 2 CX,158
ASST PROF-HCOMP,158
SPECIAL READER-UCLA-GSHIP,159
ADMIN OFCR 4 CX,159
EMERGENCY TRAUMA TCHN,159
PAYROLL ANL 2,159
ASST ADJ PROF-AY,160
EMPLOYMENT REPR 3,161
STDT SVC ADVISOR 4 SV,162
TUT-NON STDNT,162
QLTY IMPV HC SPEC 4 HX,162
